CatalogObjectConnection.java,org.ow2.proactive.catalog.graphql.bean.CatalogObjectConnection$CatalogObjectConnectionBuilder,null,hasNext,41,NO_COVERAGE,none
CatalogObjectConnection.java,org.ow2.proactive.catalog.graphql.bean.CatalogObjectConnection$CatalogObjectConnectionBuilder,null,hasPrevious,41,NO_COVERAGE,none
CatalogObjectConnection.java,org.ow2.proactive.catalog.graphql.bean.CatalogObjectConnection$CatalogObjectConnectionBuilder,null,page,41,NO_COVERAGE,none
CatalogObjectConnection.java,org.ow2.proactive.catalog.graphql.bean.CatalogObjectConnection$CatalogObjectConnectionBuilder,null,size,41,NO_COVERAGE,none
CatalogObjectConnection.java,org.ow2.proactive.catalog.graphql.bean.CatalogObjectConnection$CatalogObjectConnectionBuilder,null,totalCount,41,NO_COVERAGE,none
CatalogObjectConnection.java,org.ow2.proactive.catalog.graphql.bean.CatalogObjectConnection$CatalogObjectConnectionBuilder,null,totalPage,41,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity,null,$default$keyValueMetadataList,64,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity,void,addKeyValue,111,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity,void,addKeyValueList,116,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity,null,builder,64,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity,0,compareTo,103,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity,1,compareTo,103,NO_COVERAGE,none
CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity,false,equals,121,NO_COVERAGE,none
